track_id,track_name,album_name,album_id,popular,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
6AvfZXpbb6r35DfF7gHPRq,Wait,Red Pill Blues (Deluxe),1Li4rADxSxjT2g4xqUcMYh,False,0.655,0.603,8,-5.014,0.0555,0.0959,0.0,0.107,0.452,126.088,3.1773833333333332
5ezKhlg0ZwDPgOtMCoQt1S,Lips On You,Red Pill Blues (Deluxe),1Li4rADxSxjT2g4xqUcMYh,False,0.652,0.555,9,-6.608,0.032,0.137,2.18e-05,0.09,0.107,103.043,3.6155166666666667
7HCnuwV7xCMfqljSUcgGci,Bet My Heart,Red Pill Blues (Deluxe),1Li4rADxSxjT2g4xqUcMYh,False,0.759,0.604,8,-6.663,0.051,0.141,0.0,0.149,0.418,121.096,3.2686833333333336
5xRBYte8zzJNmRfBgYIWnX,Take the World By Storm,Lukas Graham,4rFrdkSWs0dtj0rWPzOk1v,False,0.589,0.865,10,-4.162,0.0838,0.0387,0.0,0.114,0.467,86.337,3.1959999999999997
5ArQzSBevAdXTxRY6Ulhbq,Mama Said,Lukas Graham,4rFrdkSWs0dtj0rWPzOk1v,False,0.712,0.799,7,-4.564,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,3.448383333333333
3Vq1gRj4U2HQ4uLBbT9y9U,Happy Home,Lukas Graham,4rFrdkSWs0dtj0rWPzOk1v,False,0.754,0.322,3,-8.568,0.0476,0.392,0.0,0.101,0.475,128.108,3.64555
3xi7d2yGx09UKMAAr7A3az,Drunk in the Morning,Lukas Graham,4rFrdkSWs0dtj0rWPzOk1v,False,0.768,0.744,2,-4.721,0.0426,0.0614,0.0,0.177,0.691,93.537,3.384666666666667
6UdhIn5jito25nOYZ5jWlA,Make It Mine,We Sing. We Dance. We Steal Things.,04G0YylSjvDQZrjOfE5jA5,False,0.665,0.794,4,-5.198,0.0492,0.164,0.0,0.159,0.641,149.997,3.12955
0IktbUcnAGrvD03AWnz3Q8,Lucky,We Sing. We Dance. We Steal Things.,04G0YylSjvDQZrjOfE5jA5,False,0.625,0.414,0,-8.7,0.0369,0.294,0.0,0.151,0.669,130.088,3.1602166666666665
7rrmHHc1kY9vkIZnXrcH7T,Butterfly,We Sing. We Dance. We Steal Things.,04G0YylSjvDQZrjOfE5jA5,False,0.718,0.658,10,-7.207,0.0664,0.146,0.0,0.202,0.804,108.103,4.98445
0XIVmUXrwk0IjQEOWFnyn1,Live High,We Sing. We Dance. We Steal Things.,04G0YylSjvDQZrjOfE5jA5,False,0.612,0.52,2,-9.665,0.0473,0.148,0.0,0.695,0.636,86.031,4.242216666666667
57crda5Lx9OVaYCzb4Wrnd,CAN'T STOP,BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e,False,0.732,0.707,11,-5.849,0.304,0.0348,0.0,0.399,0.832,140.04,2.8062166666666664
5gNOINI5dXZVom2b36LMOd,PICK UP (feat. Quavo),BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e,False,0.915,0.612,1,-4.535,0.407,0.0944,0.0,0.115,0.758,129.93,1.9757833333333332
16oi4OiKmkO51l60F5R9kR,LIGHTSKIN SH*T (feat. Future & jetsonmade),BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e,False,0.932,0.578,9,-4.478,0.366,0.115,0.0,0.115,0.623,129.991,1.8528833333333334
3QSLoxRguKgK0knOG7EGyn,TALK ABOUT IT,BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e,False,0.951,0.638,1,-5.614,0.308,0.00206,0.0,0.113,0.439,123.948,2.65155
6ChpgWt7s2ksM1Y3l0D9sk,SAD SH*T,BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e,False,0.835,0.466,6,-8.949,0.391,0.195,0.0,0.372,0.562,124.885,3.6244500000000004
6LBpGdlukUARutol7VgWIS,January 28th,2014 Forest Hills Drive,7viNUmZZ8ztn2UB4XB3jIL,False,0.597,0.568,5,-8.559,0.342,0.242,0.0,0.0838,0.342,84.052,4.044966666666666
4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,2014 Forest Hills Drive,7viNUmZZ8ztn2UB4XB3jIL,False,0.495,0.722,6,-8.108,0.357,0.0697,0.0,0.113,0.539,175.627,3.9877833333333332
11qa6plS660rrrkf6VJ3cX,03’ Adolescence,2014 Forest Hills Drive,7viNUmZZ8ztn2UB4XB3jIL,False,0.528,0.811,1,-6.181,0.59,0.395,0.0,0.274,0.26,70.58,4.40355
52A8OAP8lTQKZCj4Rce92B,A Tale Of 2 Citiez,2014 Forest Hills Drive,7viNUmZZ8ztn2UB4XB3jIL,False,0.771,0.536,11,-8.534,0.323,0.553,1.05e-06,0.294,0.343,94.995,4.49535
4gbVRS8gloEluzf0GzDOFc,Maps,V,2Auw0pTT6EcQdvHNimhLQI,False,0.742,0.713,1,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,3.166
2bL2gyO6kBdLkNSkxXNh6x,Animals,V,2Auw0pTT6EcQdvHNimhLQI,False,0.279,0.742,4,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,3.850216666666667
2PLo8T3kGE9URFvBy3tUdt,It Was Always You,V,2Auw0pTT6EcQdvHNimhLQI,False,0.613,0.765,11,-6.582,0.0441,0.082,1.25e-06,0.092,0.299,103.951,3.998666666666667
1m39XApxHXb2UkGItyyIUO,Unkiss Me,V,2Auw0pTT6EcQdvHNimhLQI,False,0.532,0.599,6,-6.543,0.0333,0.00784,0.0,0.14,0.113,130.019,3.97
30HCB1FoE77IfGRyNv4eFq,In Bloom,Nevermind (Deluxe Edition),2uEf3r9i2bnxwJQsxQ0xQ7,False,0.436,0.876,10,-4.902,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4.251333333333333
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nevermind (Deluxe Edition),2uEf3r9i2bnxwJQsxQ0xQ7,False,0.5,0.824,4,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,3.6486666666666667
5mJGLBNJM0GULqAoL5mb9C,Breed,Nevermind (Deluxe Edition),2uEf3r9i2bnxwJQsxQ0xQ7,False,0.262,0.969,4,-4.675,0.0894,3.69e-06,0.00213,0.133,0.263,158.433,3.067333333333333
2YodwKJnbPyNKe8XXSE9V7,Lithium,Nevermind (Deluxe Edition),2uEf3r9i2bnxwJQsxQ0xQ7,False,0.678,0.656,7,-6.41,0.0381,0.00174,0.0,0.0631,0.485,123.207,4.284216666666667
